NormalFormat,CustomName,Year,Session,Timezone,Paper,Subject,Level,Questions,Original,Markscheme,Scanned,Printed,CompletedDate,Completed,Partial,Mark,Maximum,Notes,IgnoreUpdate,GB7,GB6,GB5,GB4,GB3,GB2,GB1,GBMAX
True,,2015.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2015/November/TZ0\\original-N-2015-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2015/November/TZ0\\scanned-N-2015-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-04,True,False,104,114,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,1.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ1\\original-M-2016-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ1\\markscheme-M-2016-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ1\\scanned-M-2016-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-12,True,False,86,120,"Review Q11(e)
",False,87,74,60,47,35,18,0,120
True,,2016.0,M,2.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ2\\original-M-2016-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ2\\markscheme-M-2016-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,83,68,54,39,26,13,0,120
True,,2016.0,M,1.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ1\\original-M-2016-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ1\\markscheme-M-2016-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,2.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ2\\original-M-2016-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/May/TZ2\\markscheme-M-2016-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,1.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ1\\original-M-2017-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ1\\markscheme-M-2017-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ1\\scanned-M-2017-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-30,True,False,89,100,,False,79,65,52,38,26,13,0,100
True,,2017.0,M,2.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ2\\original-M-2017-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ2\\markscheme-M-2017-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ2\\scanned-M-2017-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-04,True,False,90,100,Mark adjusted for additional time taken,False,79,65,52,38,27,14,0,100
True,,2017.0,M,1.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ1\\original-M-2017-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ1\\markscheme-M-2017-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,2.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ2\\original-M-2017-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/May/TZ2\\markscheme-M-2017-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/November/TZ0\\scanned-N-2017-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-28,True,False,78,100,,False,76,63,51,38,26,13,0,100
True,,2017.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,1.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ1\\original-M-2018-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ1\\markscheme-M-2018-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,68,56,44,32,22,11,0,100
True,,2018.0,M,2.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ2\\original-M-2018-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ2\\markscheme-M-2018-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,85,72,59,46,35,18,0,100
True,,2018.0,M,1.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ1\\original-M-2018-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ1\\markscheme-M-2018-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ1\\scanned-M-2018-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-01,True,False,78,95,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,2.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ2\\original-M-2018-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/May/TZ2\\markscheme-M-2018-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/November/TZ0\\original-N-2018-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/November/TZ0\\scanned-N-2018-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-17,True,False,68,100,,False,83,68,53,38,27,14,0,100
True,,2018.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2018/November/TZ0\\original-N-2018-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,1.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ1\\original-M-2019-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,78,66,53,41,29,15,0,100
True,,2019.0,M,2.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ2\\original-M-2019-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,76,63,50,37,27,14,0,100
True,,2019.0,M,1.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ1\\original-M-2019-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ1\\scanned-M-2019-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-27,True,False,76,89,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,2.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ2\\original-M-2019-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/May/TZ2\\scanned-M-2019-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-27,True,False,59,100,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2020/November/TZ0\\scanned-N-2020-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-29,True,False,80,96,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\original-M-2021-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\scanned-M-2021-TZ1-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-24,True,False,68,89,,False,63,49,36,24,13,4,0,100
True,,2021.0,M,2.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\original-M-2021-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,69,53,38,24,12,4,0,100
True,,2021.0,M,1.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\original-M-2021-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,2.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\original-M-2021-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,3.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\original-M-2021-TZ1-P3-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P3-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ1\\scanned-M-2021-TZ1-P3-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,,False,True,44,55,,True,63,49,36,24,13,4,0,100
True,,2021.0,M,2.0,3.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\original-M-2021-TZ2-P3-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P3-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,"SCAN / MARK
",False,69,53,38,24,12,4,0,100
True,,2021.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\original-N-2021-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\scanned-N-2021-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-17,True,False,65,88,,False,0,0,0,0,0,0,0,0
True,,2021.0,N,0.0,2.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\original-N-2021-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2021/November/TZ0\\scanned-N-2021-TZ0-P2-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,,False,True,0,0,,False,0,0,0,0,0,0,0,0
True,,1999.0,M,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\original-M-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\original-M-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\markscheme-M-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\markscheme-M-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,1999.0,M,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\original-M-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\original-M-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\markscheme-M-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/May/TZ0\\markscheme-M-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,1999.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\original-N-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\original-N-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\markscheme-N-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\markscheme-N-1999-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,1999.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\original-N-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\original-N-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\markscheme-N-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/1999/November/TZ0\\markscheme-N-1999-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2000.0,M,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2000/May/TZ0\\original-M-2000-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/May/TZ0\\original-M-2000-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2000/May/TZ0\\markscheme-M-2000-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/May/TZ0\\markscheme-M-2000-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2000.0,M,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2000/May/TZ0\\original-M-2000-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/May/TZ0\\original-M-2000-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2000/May/TZ0\\markscheme-M-2000-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/May/TZ0\\markscheme-M-2000-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2000.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2000/November/TZ0\\original-N-2000-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/November/TZ0\\original-N-2000-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2000/November/TZ0\\markscheme-N-2000-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/November/TZ0\\markscheme-N-2000-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2000.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2000/November/TZ0\\original-N-2000-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/November/TZ0\\original-N-2000-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2000/November/TZ0\\markscheme-N-2000-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2000/November/TZ0\\markscheme-N-2000-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2001.0,M,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2001/May/TZ0\\original-M-2001-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/May/TZ0\\original-M-2001-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2001/May/TZ0\\markscheme-M-2001-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/May/TZ0\\markscheme-M-2001-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2001.0,M,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2001/May/TZ0\\original-M-2001-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/May/TZ0\\original-M-2001-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2001/May/TZ0\\markscheme-M-2001-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/May/TZ0\\markscheme-M-2001-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2001.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2001/November/TZ0\\original-N-2001-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/November/TZ0\\original-N-2001-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2001/November/TZ0\\markscheme-N-2001-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/November/TZ0\\markscheme-N-2001-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2001.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2001/November/TZ0\\original-N-2001-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/November/TZ0\\original-N-2001-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2001/November/TZ0\\markscheme-N-2001-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2001/November/TZ0\\markscheme-N-2001-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2002.0,M,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2002/May/TZ0\\original-M-2002-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2002/May/TZ0\\original-M-2002-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2002/May/TZ0\\markscheme-M-2002-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2002/May/TZ0\\markscheme-M-2002-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2002.0,M,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2002/May/TZ0\\original-M-2002-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2002/May/TZ0\\original-M-2002-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2002/May/TZ0\\markscheme-M-2002-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2002/May/TZ0\\markscheme-M-2002-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
